PhraseId	SentenceId	Phrase	Sentiment
115444	6151	In the end , the film feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose-tinted glasses .	1
115445	6151	, the film feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose-tinted glasses .	2
115446	6151	the film feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose-tinted glasses .	1
115447	6151	feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose-tinted glasses .	1
115448	6151	feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose-tinted glasses	2
115449	6151	feels homogenized and a bit contrived ,	1
115450	6151	feels homogenized and a bit contrived	1
115451	6151	homogenized and a bit contrived	1
115452	6151	homogenized and	2
115453	6151	homogenized	2
115454	6151	a bit contrived	2
115455	6151	as if we 're looking back at a tattered and ugly past with rose-tinted glasses	2
115456	6151	if we 're looking back at a tattered and ugly past with rose-tinted glasses	2
115457	6151	we 're looking back at a tattered and ugly past with rose-tinted glasses	1
115458	6151	're looking back at a tattered and ugly past with rose-tinted glasses	2
115459	6151	looking back at a tattered and ugly past with rose-tinted glasses	2
115460	6151	looking back	2
115461	6151	at a tattered and ugly past with rose-tinted glasses	2
115462	6151	a tattered and ugly past with rose-tinted glasses	1
115463	6151	a tattered and ugly past	2
115464	6151	tattered and ugly past	1
115465	6151	tattered and ugly	2
115466	6151	tattered and	2
115467	6151	with rose-tinted glasses	2
115468	6151	rose-tinted glasses	2
115469	6151	rose-tinted	2
115470	6152	Apparently , romantic comedy with a fresh point of view just does n't figure in the present Hollywood program .	0
115471	6152	, romantic comedy with a fresh point of view just does n't figure in the present Hollywood program .	1
115472	6152	romantic comedy with a fresh point of view just does n't figure in the present Hollywood program .	3
115473	6152	romantic comedy with a fresh point of view	3
115474	6152	with a fresh point of view	4
115475	6152	a fresh point of view	3
115476	6152	a fresh point	3
115477	6152	fresh point	3
115478	6152	just does n't figure in the present Hollywood program .	1
115479	6152	does n't figure in the present Hollywood program .	2
115480	6152	does n't figure in the present Hollywood program	1
115481	6152	figure in the present Hollywood program	2
115482	6152	in the present Hollywood program	2
115483	6152	the present Hollywood program	2
115484	6152	present Hollywood program	2
115485	6152	Hollywood program	3
115486	6153	It 's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .	0
115487	6153	's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .	0
115488	6153	's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one	0
115489	6153	hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one	0
115490	6153	to imagine any recent film , independent or otherwise , that makes as much of a mess as this one	0
115491	6153	imagine any recent film , independent or otherwise , that makes as much of a mess as this one	0
115492	6153	any recent film , independent or otherwise , that makes as much of a mess as this one	0
115493	6153	any recent film , independent or otherwise ,	3
115494	6153	any recent film , independent or otherwise	2
115495	6153	any recent film ,	2
115496	6153	any recent film	2
115497	6153	independent or otherwise	2
115498	6153	independent or	3
115499	6153	that makes as much of a mess as this one	1
115500	6153	makes as much of a mess as this one	1
115501	6153	as much of a mess as this one	1
115502	6153	of a mess as this one	2
115503	6153	a mess as this one	1
115504	6153	as this one	2
115505	6154	A solid cast , assured direction and complete lack of modern day irony .	3
115506	6154	A solid cast , assured direction and complete lack of modern day irony	3
115507	6154	A solid cast ,	3
115508	6154	assured direction and complete lack of modern day irony	3
115509	6154	direction and complete lack of modern day irony	2
115510	6154	direction and complete lack	1
115511	6154	and complete lack	2
115512	6154	complete lack	1
115513	6154	of modern day irony	2
115514	6154	modern day irony	2
115515	6154	day irony	2
115516	6155	... the kind of entertainment that parents love to have their kids see .	4
115517	6155	the kind of entertainment that parents love to have their kids see .	4
115518	6155	the kind of entertainment that parents love to have their kids	4
115519	6155	of entertainment that parents love to have their kids	3
115520	6155	entertainment that parents love to have their kids	4
115521	6155	that parents love to have their kids	2
115522	6155	parents love to have their kids	4
115523	6155	love to have their kids	3
115524	6155	to have their kids	3
115525	6155	have their kids	2
115526	6155	see .	2
115527	6156	Charly comes off as emotionally manipulative and sadly imitative of innumerable past Love Story derisions .	1
115528	6156	Charly	2
115529	6156	comes off as emotionally manipulative and sadly imitative of innumerable past Love Story derisions .	0
115530	6156	comes off as emotionally manipulative and sadly imitative of innumerable past Love Story derisions	2
115531	6156	as emotionally manipulative and sadly imitative of innumerable past Love Story derisions	0
115532	6156	emotionally manipulative and sadly imitative of innumerable past Love Story derisions	1
115533	6156	emotionally manipulative and sadly imitative of innumerable	1
115534	6156	emotionally manipulative and	2
115535	6156	emotionally manipulative	2
115536	6156	sadly imitative of innumerable	1
115537	6156	imitative of innumerable	1
115538	6156	imitative	1
115539	6156	of innumerable	2
115540	6156	innumerable	2
115541	6156	past Love Story derisions	1
115542	6156	Love Story derisions	2
115543	6156	Story derisions	2
115544	6156	derisions	2
115545	6157	The Pool drowned me in boredom .	1
115546	6157	drowned me in boredom .	0
115547	6157	drowned me in boredom	0
115548	6157	drowned me	0
115549	6157	in boredom	1
115550	6158	Despite the fact that this film was n't as bad as I thought it was going to be , it 's still not a good movie	0
115551	6158	Despite the fact that this film was n't as bad as I thought it was going to be	2
115552	6158	the fact that this film was n't as bad as I thought it was going to be	2
115553	6158	that this film was n't as bad as I thought it was going to be	3
115554	6158	this film was n't as bad as I thought it was going to be	2
115555	6158	was n't as bad as I thought it was going to be	3
115556	6158	was n't as bad	2
115557	6158	as I thought it was going to be	2
115558	6158	I thought it was going to be	2
115559	6158	thought it was going to be	3
115560	6158	it was going to be	3
115561	6158	was going to be	2
115562	6158	going to be	2
115563	6158	, it 's still not a good movie	0
115564	6158	it 's still not a good movie	1
115565	6158	's still not a good movie	1
115566	6159	Spy Kids 2 also happens to be that rarity among sequels : It actually improves upon the original hit movie .	4
115567	6159	Spy Kids 2 also happens to be that rarity among sequels : It actually improves upon the original hit movie	3
115568	6159	Spy Kids 2 also happens to be that rarity among sequels :	3
115569	6159	Spy Kids 2 also happens to be that rarity among sequels	3
115570	6159	also happens to be that rarity among sequels	2
115571	6159	happens to be that rarity among sequels	3
115572	6159	to be that rarity among sequels	3
115573	6159	be that rarity among sequels	2
115574	6159	that rarity among sequels	3
115575	6159	that rarity	2
115576	6159	among sequels	2
115577	6159	It actually improves upon the original hit movie	4
115578	6159	actually improves upon the original hit movie	3
115579	6159	improves upon the original hit movie	3
115580	6159	upon the original hit movie	2
115581	6159	the original hit movie	3
115582	6159	original hit movie	3
115583	6159	hit movie	2
115584	6160	The people in ABC Africa are treated as docile , mostly wordless ethnographic extras .	2
115585	6160	The people in ABC Africa	2
115586	6160	in ABC Africa	2
115587	6160	ABC Africa	2
115588	6160	ABC	2
115589	6160	are treated as docile , mostly wordless ethnographic extras .	1
115590	6160	are treated as docile , mostly wordless ethnographic extras	1
115591	6160	treated as docile , mostly wordless ethnographic extras	3
115592	6160	treated	2
115593	6160	as docile , mostly wordless ethnographic extras	1
115594	6160	docile , mostly wordless ethnographic extras	1
115595	6160	docile	2
115596	6160	, mostly wordless ethnographic extras	2
115597	6160	mostly wordless ethnographic extras	1
115598	6160	mostly wordless	2
115599	6160	wordless	2
115600	6160	ethnographic extras	2
115601	6160	ethnographic	2
115602	6160	extras	2
115603	6161	Maggie G. makes an amazing breakthrough in her first starring role and eats up the screen .	4
115604	6161	Maggie G.	2
115605	6161	G.	2
115606	6161	makes an amazing breakthrough in her first starring role and eats up the screen .	4
115607	6161	makes an amazing breakthrough in her first starring role and eats up the screen	4
115608	6161	makes an amazing breakthrough in her first starring role and	3
115609	6161	makes an amazing breakthrough in her first starring role	4
115610	6161	makes an amazing breakthrough	4
115611	6161	an amazing breakthrough	4
115612	6161	amazing breakthrough	4
115613	6161	in her first starring role	2
115614	6161	her first starring role	2
115615	6161	first starring role	2
115616	6161	eats up the screen	4
115617	6161	eats up	2
115618	6162	Very well-written and very well-acted .	4
115619	6162	Very well-written and very well-acted	4
115620	6162	Very well-written and	4
115621	6162	Very well-written	4
115622	6162	very well-acted	4
115623	6163	This fascinating look at Israel in ferment feels as immediate as the latest news footage from Gaza and , because of its heightened , well-shaped dramas , twice as powerful .	4
